Version,TotalSeconds
Gson10,218.417
Gson11,232.880
Gson12,233.845
Gson13,228.569
Gson14,230.681
Gson15,230.591
Gson16,234.470
Gson17,233.929
Gson18,238.246
Gson1,116.592
Gson2,204.188
Gson3,207.542
Gson4,212.981
Gson5,211.931
Gson6,214.722
Gson7,208.678
Gson8,215.105
Gson9,217.512
