Version,TotalSeconds
JxPath10,23.371
JxPath11,23.374
JxPath12,24.131
JxPath13,23.798
JxPath14,23.858
JxPath15,23.999
JxPath16,24.677
JxPath17,23.611
JxPath18,24.439
JxPath19,23.795
JxPath1,23.495
JxPath20,24.132
JxPath21,23.179
JxPath22,24.257
JxPath2,22.601
JxPath3,23.983
JxPath4,22.971
JxPath5,23.857
JxPath6,23.942
JxPath7,23.096
JxPath8,23.759
JxPath9,24.101
