Version,TotalSeconds
Codec10,213.570
Codec11,256.322
Codec12,266.218
Codec13,366.604
Codec14,364.625
Codec15,419.701
Codec16,418.688
Codec17,464.482
Codec18,445.620
Codec1,112.013
Codec2,113.190
Codec3,136.821
Codec4,142.923
Codec5,154.726
Codec6,157.631
Codec7,157.924
Codec8,166.325
Codec9,193.398
