Version,TotalSeconds
Codec10,43.610
Codec11,45.858
Codec12,42.377
Codec13,49.259
Codec14,49.923
Codec15,53.347
Codec16,51.787
Codec17,55.560
Codec18,55.050
Codec1,41.980
Codec2,41.541
Codec3,41.908
Codec4,42.551
Codec5,42.862
Codec6,39.632
Codec7,42.712
Codec8,41.979
Codec9,42.369
